Geneid,SingleDST_18,SingleDST_20,SingleDST_22,Listeria_58,Listeria_61,Listeria_62,Listeria_66,Naive_11,Naive_16,Naive_38,Naive_56,Naive_82,Naive_85,Tolerant_34,Tolerant_36,Tolerant_68,Tolerant_70,Tolerant_72
ENSMUSG00000117405,137,140,121,73,86,86,98,227,145,120,91,69,125,132,174,142,129,164
ENSMUSG00000024276,438,899,718,1038,808,780,680,1121,745,1274,1135,735,1452,565,455,867,1115,820
ENSMUSG00000024274,118,41,89,87,35,19,41,86,70,149,41,80,119,96,49,24,167,46
ENSMUSG00000063281,1676,1409,1315,1624,982,2195,951,1699,2072,1573,3133,1793,1568,1881,1495,694,1636,1078
ENSMUSG00000051469,1127,1385,1517,2197,1146,1622,1316,1608,3995,1497,2871,2259,2986,2822,2212,1405,1127,921
ENSMUSG00000117500,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000047989,1280,1856,1339,1688,735,1366,821,1452,1930,1524,1605,1568,1819,1607,1273,828,1938,1484
ENSMUSG00000024613,2803,3846,3272,2747,2728,2223,2179,2484,3449,3618,3541,2059,3738,2665,3019,3722,3055,3334
ENSMUSG00000036412,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
ENSMUSG00000000420,4565,5375,4150,6629,3137,4244,2813,3264,7967,3993,5241,5360,7298,6822,4344,2722,4208,3488
ENSMUSG00000091363,0,0,0,0,6,0,0,1,0,2,0,2,25,0,0,0,1,0
ENSMUSG00000117570,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000065532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024273,1422,1512,1078,1535,1824,2782,1130,1762,1354,909,1004,1223,930,3134,2445,1791,2208,1230
ENSMUSG00000040446,192,619,337,347,146,663,348,476,524,409,831,494,740,411,115,249,696,182
ENSMUSG00002075893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024270,547,985,1018,618,414,569,367,637,926,1197,1038,705,1285,1257,939,649,673,848
ENSMUSG00000024617,1,0,3,0,5,0,0,7,19,1,17,18,0,1,1,1,1,0
ENSMUSG00000098247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000052026,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,1
ENSMUSG00000024619,3,4,4,2,3,4,4,1,3,1,1,1,6,5,9,4,3,3
ENSMUSG00000024271,3139,4665,4518,4537,2266,4099,2948,2789,5266,2612,4402,4308,5259,4915,3447,2117,3430,3192
ENSMUSG00000039616,71,155,146,460,113,203,180,131,96,78,25,53,20,42,17,115,97,194
ENSMUSG00002076538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024620,0,0,1,0,0,0,0,1,0,5,4,0,0,0,1,0,0,1
ENSMUSG00000024621,10,345,53,0,0,27,0,0,144,58,122,371,218,0,1,3,0,15
ENSMUSG00000098389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024622,507,761,703,932,414,325,300,391,1033,1366,656,499,1208,136,845,178,425,681
ENSMUSG00000089125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSMUSG00000034320,1175,887,1012,900,1009,1366,1120,1248,775,954,910,536,943,1421,2438,822,853,1422
ENSMUSG00000034295,0,1,0,0,0,15,0,2,0,0,0,1,0,0,2,0,0,0
ENSMUSG00000024575,4,0,9,1,4,2,3,2,1,6,1,5,0,5,3,4,1,7
ENSMUSG00000091957,167,186,139,94,70,87,52,204,161,120,81,66,150,195,159,91,86,182
ENSMUSG00000054745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00002076216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024269,2801,3082,1935,1976,2118,2437,2245,1519,2729,1877,2188,2860,2891,3448,2463,2165,3452,1768
ENSMUSG00000033871,100,518,163,127,137,196,241,212,270,325,318,62,209,367,226,142,181,264
ENSMUSG00002075787,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ENSMUSG00000105200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000118286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000089541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000118229,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSMUSG00000117713,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3
ENSMUSG00000033632,672,653,394,807,877,1127,675,994,401,640,884,492,626,764,293,1167,1185,948
ENSMUSG00000045094,1,1,0,0,1,2,1,1,0,0,0,0,0,3,1,0,0,6
ENSMUSG00000089908,64,2,0,10,20,5,39,0,0,0,0,0,0,0,0,4,4,4
ENSMUSG00000024268,21,0,1,22,4,13,0,11,1,2,14,0,2,48,0,1,76,3
ENSMUSG00000114306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSMUSG00002074964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000114511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087121,5,0,1,0,0,0,1,2,1,0,1,0,3,0,0,2,1,0
ENSMUSG00000117410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117604,0,0,0,0,2,0,0,1,1,17,12,2,4,0,2,0,4,1
ENSMUSG00000088098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117346,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000117646,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000046636,2,0,3,3,5,7,1,2,0,6,2,5,1,5,1,4,4,2
ENSMUSG00000117529,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
ENSMUSG00000117467,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117416,5,3,8,2,0,3,4,10,0,6,2,7,8,13,7,1,0,4
ENSMUSG00000087940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117449,1,0,0,0,3,0,0,4,0,2,0,0,2,2,0,0,0,0
ENSMUSG00000117348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117478,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0
ENSMUSG00000117473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000117638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSMUSG00000117618,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
ENSMUSG00000117554,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
ENSMUSG00000117626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117465,0,55,0,118,100,163,46,27,39,32,34,100,0,27,4,78,96,14
ENSMUSG00000033628,2151,2476,1645,4502,1710,1705,2312,2135,3423,2496,3938,3372,3471,2341,2510,665,1851,1678
ENSMUSG00000117345,107,80,54,59,74,72,60,83,66,121,35,58,84,57,62,126,84,126
ENSMUSG00000117419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091785,1,5,2,1,2,2,0,1,4,1,0,1,4,3,4,6,5,6
ENSMUSG00000088126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000055771,37,28,44,25,54,32,23,37,34,18,9,14,32,19,48,77,40,33
ENSMUSG00000117526,17,9,9,8,6,11,3,20,6,14,8,0,9,10,12,17,12,10
ENSMUSG00000057455,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0
ENSMUSG00000117502,0,0,0,1,3,0,1,0,3,0,3,2,1,1,3,4,2,1
ENSMUSG00002075774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,4
ENSMUSG00000096934,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000024576,10506,11079,9823,14250,12971,15378,8244,11690,17765,14685,17721,11160,14330,13179,10473,11722,13298,13684
ENSMUSG00000077169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
ENSMUSG00000065592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097324,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2
ENSMUSG00000024259,1986,2268,2618,2036,1161,2322,1457,1662,3305,2192,3355,1922,2867,3964,3159,1423,1857,1598
ENSMUSG00000092124,2,20,9,6,2,6,9,1,5,14,11,3,8,12,1,2,8,4
ENSMUSG00000024578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024579,407,421,396,1069,302,556,246,97,0,52,55,4,113,947,799,391,458,708
ENSMUSG00000024580,1702,1457,601,1582,1410,1493,1030,1191,785,707,965,842,1345,2237,2063,1374,1816,1121
ENSMUSG00000098702,295,297,90,135,145,533,294,673,421,357,291,466,405,171,324,431,578,99
ENSMUSG00000033032,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4,0,0
ENSMUSG00000024260,753,1214,377,966,698,453,608,1183,990,845,1065,368,960,532,1572,510,676,1058
ENSMUSG00000117533,4,0,0,0,6,2,0,0,0,4,0,0,0,2,2,3,2,2
ENSMUSG00000032735,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000104035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041915,397,352,331,1064,511,615,580,849,765,650,867,540,902,75,1036,473,713,970
ENSMUSG00000097748,18,17,19,38,36,42,15,57,16,18,19,41,7,0,0,18,15,70
ENSMUSG00000024258,3156,3191,3240,3005,4321,5713,2630,2599,3806,2573,3374,3860,3348,4616,3655,6413,4393,3310
ENSMUSG00000045629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0
ENSMUSG00000118370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000045730,2200,1961,2500,2392,2057,3292,2158,3312,6100,3052,5764,5068,4729,8,9,2682,3460,1304
ENSMUSG00000054589,0,0,0,18,0,0,0,31,46,25,35,38,43,0,0,0,0,0
ENSMUSG00000024400,4675,4711,4181,4792,5368,7084,4546,6650,5594,6353,5949,6236,4828,5614,5603,6290,7694,5841
ENSMUSG00000091561,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
ENSMUSG00000044982,778,970,714,779,957,1066,817,1859,1015,1008,1003,732,978,881,1387,1074,1059,1469
ENSMUSG00000026322,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,1,1,0
ENSMUSG00000024395,0,36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000052229,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000042211,2614,2621,2579,3112,1552,1469,1797,1792,4159,2594,3165,2030,3172,1421,3591,1762,2030,1558
ENSMUSG00000024388,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ENSMUSG00000084824,0,34,0,31,0,0,0,1,0,0,6,0,0,0,0,0,2,3
ENSMUSG00000085300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000044176,103,22,21,21,13,48,30,46,20,43,40,34,51,41,11,16,17,17
ENSMUSG00000110576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000060201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000073551,0,0,0,0,0,0,0,0,0,0,0,0,4,0,34,0,0,0
ENSMUSG00000117712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117671,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2
ENSMUSG00000024384,1677,2678,1875,4097,2541,3694,2886,3814,3256,3162,3078,2713,2577,2995,2706,2876,3079,3502
ENSMUSG00000117481,1,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,9
ENSMUSG00000117650,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
ENSMUSG00000071847,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000024386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,5
ENSMUSG00000117606,4,4,2,0,4,4,1,5,0,1,2,1,4,5,4,1,1,4
ENSMUSG00000097363,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024383,1182,995,1982,1194,1674,1848,1611,1749,940,1918,1123,1155,1247,2193,2083,1978,2021,2386
ENSMUSG00000024382,1663,1287,1483,1527,660,1770,1507,1111,2931,1418,1848,1270,1628,2322,2116,892,1864,1193
ENSMUSG00002075437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097413,0,0,0,0,0,36,0,0,0,0,0,1,8,0,0,0,0,0
ENSMUSG00000024581,2457,1940,1905,2479,1150,2002,1251,1758,2619,2340,1936,2326,2334,2705,2614,2345,2016,2957
ENSMUSG00000024381,5957,7327,4715,6417,3513,5377,2950,3673,5076,3414,5573,5143,5825,4503,5746,3827,6195,5374
ENSMUSG00000109238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108896,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,1
ENSMUSG00000090523,2972,3422,2154,4535,2064,4511,2581,1398,3098,1433,3563,3135,2919,3779,3346,1950,3245,2118
ENSMUSG00000087715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024379,0,0,0,0,1,0,0,0,2,2,0,0,0,0,73,0,0,0
ENSMUSG00000119098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSMUSG00000038299,2142,2793,1747,2480,1526,2283,1405,1627,3588,1782,2584,2849,3875,2384,1393,1502,1870,2079
ENSMUSG00000098252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097710,2,5,1,4,4,3,0,5,6,0,2,13,3,0,0,8,4,0
ENSMUSG00000038128,2395,2407,1823,1723,2312,2640,1955,2049,4643,2384,4089,3667,3457,1977,2951,1889,3496,2906
ENSMUSG00002075498,7,8,0,3,0,2,2,3,4,4,0,0,0,0,0,0,0,0
ENSMUSG00000024378,1169,891,809,595,492,895,563,757,634,716,548,704,576,938,719,1363,963,1471
ENSMUSG00000117730,2,3,7,3,10,3,9,11,1,5,9,2,14,7,2,4,10,5
ENSMUSG00000042834,0,0,2,0,0,0,0,2,0,0,54,50,10,1,0,0,0,197
ENSMUSG00000118292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000117689,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,3,2,0
ENSMUSG00000087590,475,432,779,386,341,361,423,887,523,526,377,238,368,532,566,478,605,779
ENSMUSG00000092819,45,23,12,35,33,33,36,1,39,15,27,26,38,25,66,32,34,46
ENSMUSG00000024376,4,0,2,132,91,176,104,24,0,35,10,2,3,0,40,101,168,27
ENSMUSG00000088501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117961,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
ENSMUSG00000118246,19,17,5,5,11,10,12,12,9,2,6,15,10,4,12,20,3,6
ENSMUSG00000077263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000118054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSMUSG00000119457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000073607,262,145,303,239,341,356,195,110,124,106,132,58,184,632,1040,208,49,121
ENSMUSG00000041482,0,0,1,0,1,0,0,0,0,0,0,0,1,32,121,1,2,0
ENSMUSG00000118039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000118336,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ENSMUSG00000097980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000089156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00002076873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000088726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117875,78,68,54,42,21,23,38,85,61,73,38,27,61,79,53,69,30,42
ENSMUSG00000088656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000005871,989,1567,808,1939,1142,2013,1658,1549,1592,1215,1307,954,1632,1638,1020,1095,1596,2825
ENSMUSG00000014504,8689,7361,7097,5854,9120,10378,6086,6339,5701,6020,5440,6126,5614,8209,10813,12571,9056,8925
ENSMUSG00000005873,1409,1947,2443,2344,1269,1935,1667,2939,1634,2244,2203,2162,2265,4457,2210,1400,1701,3039
ENSMUSG00000024583,4170,4768,4801,4185,3870,5526,2942,3412,4450,3260,3732,2761,3817,5118,3325,5153,6273,5038
ENSMUSG00000014503,299,276,260,298,34,152,115,151,212,277,219,201,353,138,178,135,87,266
ENSMUSG00000036501,1325,1120,663,1567,818,1157,1233,944,2402,1273,2121,1016,2534,866,479,1029,1020,1786
ENSMUSG00002076603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000012282,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
ENSMUSG00000035984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000049357,11,0,1,6,0,1,3,13,2,31,3,9,0,0,0,1,0,2
ENSMUSG00000040560,227,258,307,261,433,290,450,386,339,671,442,141,212,307,858,390,322,315
ENSMUSG00000117795,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000117977,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000118258,3,0,0,7,8,2,4,2,0,1,3,0,0,1,0,2,0,1
ENSMUSG00000119255,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117673,3,3,0,2,1,7,0,7,0,3,0,0,0,0,12,11,0,4
ENSMUSG00000118189,5,1,1,0,2,1,0,4,6,2,1,6,1,2,5,0,1,4
ENSMUSG00000086128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
ENSMUSG00000118191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000118022,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000056812,0,0,1,0,2,3,3,2,0,0,0,0,1,2,1,0,1,2
ENSMUSG00000118264,106,106,107,48,100,94,49,133,98,88,66,56,97,122,161,126,86,127
ENSMUSG00000045991,1,5,2,2,5,2,3,3,4,3,2,1,1,2,3,7,1,40
ENSMUSG00000118375,4,2,1,4,6,4,1,3,2,4,0,3,3,2,0,2,1,0
ENSMUSG00000060096,2,5,1,1,1,1,7,6,1,1,3,0,3,1,4,2,2,0
ENSMUSG00000003778,3414,4345,4344,6743,4528,5586,3736,3985,5565,3069,5548,4894,7196,4894,4601,4444,4429,5901
ENSMUSG00000024588,1754,2147,1971,1783,1006,2022,857,1842,2966,1497,2447,2402,2936,1603,909,705,1050,1118
ENSMUSG00000003779,12,8,12,121,157,26,50,73,96,15,225,91,101,378,229,110,11,75
ENSMUSG00000024370,2012,2316,1847,3791,1642,2363,1391,1666,4423,2060,4022,2462,3278,2795,1112,732,2337,1335
ENSMUSG00000064857,2,1,1,0,0,0,0,0,0,0,1,3,0,0,5,0,0,0
ENSMUSG00000024366,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0,0,0
ENSMUSG00000044201,0,0,0,71,0,6,1,0,0,23,2,1,0,13,0,134,0,68
ENSMUSG00000078240,75,97,74,42,39,28,28,73,58,53,34,18,32,90,65,77,47,92
ENSMUSG00000024587,9632,11945,8851,10208,7148,10896,7148,9379,16307,8252,10730,12019,15672,6746,6351,6626,11749,5655
ENSMUSG00000097755,16,10,44,8,7,0,49,14,10,0,0,0,17,0,0,30,68,36
ENSMUSG00000034300,588,413,1020,387,493,551,612,613,768,615,438,331,822,709,1264,613,411,645
ENSMUSG00000039529,19,46,26,17,16,0,1,1,2,4,4,28,1,2,14,0,36,1
ENSMUSG00000117808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
ENSMUSG00000118133,8,2,1,5,1,3,0,1,2,0,2,0,1,1,11,1,2,8
ENSMUSG00000118224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000118356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000118900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000088304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000118045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000114210,4,11,73,19,0,0,0,0,21,3,1,1,1,0,103,89,0,49
ENSMUSG00000038773,1616,3144,1902,1732,1110,1798,2082,1467,1567,1992,1556,742,1406,1503,2044,1601,2461,3057
ENSMUSG00000038555,0,74,0,6,0,0,2,3,2,2,0,0,12,0,0,57,0,0
ENSMUSG00000038418,972,1447,1956,2659,3590,5726,7842,83,2704,737,716,405,1606,1605,2399,3104,4561,8149
ENSMUSG00000024360,3547,4812,3867,4300,3011,3741,2065,5181,7018,3814,5885,4506,6422,5793,2481,4621,4407,2585
ENSMUSG00000024359,6061,6998,5219,5667,3237,4745,3239,7782,11369,6098,8609,7454,11421,4512,3538,3203,5830,3987
ENSMUSG00000089239,0,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000065904,4,0,8,0,4,0,8,0,1,0,0,0,5,0,0,1,0,3
ENSMUSG00000118145,0,1,6,3,1,1,2,0,2,1,1,0,0,1,1,4,1,1
ENSMUSG00000118380,1,1,1,0,0,0,18,1,0,1,22,0,0,0,0,1,0,1
ENSMUSG00000117727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037815,528,600,522,474,522,651,646,418,563,342,164,234,594,952,1795,292,626,907
ENSMUSG00000071862,23,0,1,29,37,0,84,12,0,52,1,0,4,1,0,1,0,59
ENSMUSG00000117876,0,0,0,0,0,21,0,3,0,1,0,0,0,0,45,0,1,0
ENSMUSG00000024357,1611,1513,1079,1505,960,1694,777,1419,2242,911,1534,1186,1376,838,1119,1418,989,1352
ENSMUSG00000117731,0,0,0,0,0,0,0,0,0,2,0,0,2,12,0,2,0,0
ENSMUSG00000118184,0,2,2,2,6,3,2,3,32,0,1,0,4,0,1,2,1,1
ENSMUSG00000118386,0,1,0,0,0,3,12,5,0,2,19,0,0,0,0,0,0,0
ENSMUSG00000062742,157,96,64,48,82,43,73,161,63,100,45,42,58,96,109,107,76,110
ENSMUSG00000117869,356,321,290,390,290,333,361,333,198,325,144,196,278,273,64,441,325,252
ENSMUSG00000117694,1,0,20,1,0,2,12,5,2,0,2,2,0,0,0,0,0,0
ENSMUSG00002076696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00002075136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0
ENSMUSG00000037236,6898,6990,6766,8035,5148,7433,6175,8231,8898,6662,7683,5679,8413,12501,9614,6463,7366,7326
ENSMUSG00000102496,16,3,42,168,38,115,253,49,60,128,82,87,15,115,0,16,34,19
ENSMUSG00000118030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037058,17405,17405,14469,17954,21661,27859,13694,17293,22546,12117,20688,23020,20977,22653,19166,25909,27402,13123
ENSMUSG00000024354,5,16,1,0,1,15,2,26,26,33,10,2,59,65,37,1,0,0
ENSMUSG00000024353,1,0,2,17,1,3,0,0,0,0,8,31,4,0,17,49,0,14
ENSMUSG00000117874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000073600,1,0,2,0,0,2,4,0,2,0,40,0,1,1,1,2,0,1
ENSMUSG00000024352,32,73,20,75,7,77,50,119,44,44,45,52,40,62,183,128,137,156
ENSMUSG00000024350,675,537,107,531,646,833,329,426,502,452,618,551,676,878,206,175,706,702
ENSMUSG00000073598,349,233,207,148,226,407,184,319,208,346,89,41,144,238,149,221,240,99
ENSMUSG00000073599,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000024349,10621,11093,8495,14533,9411,15805,7551,12327,14584,9881,11798,8744,15896,12028,8055,6414,11605,7024
ENSMUSG00000091842,13,15,5,11,24,52,24,18,13,17,7,7,16,17,183,31,12,9
ENSMUSG00000091896,2434,2389,3111,2571,1023,1720,2226,3632,2670,3564,2318,2929,3578,2971,3241,1441,2246,3128
ENSMUSG00000117841,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000046668,0,111,55,559,424,221,237,159,25,150,193,123,77,2618,677,291,447,201
ENSMUSG00000100320,4,0,1,0,0,2,0,0,1,2,0,2,0,0,10,0,1,2
ENSMUSG00000117840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000118080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000118358,0,0,0,0,14,0,8,0,0,0,0,0,1,2,0,0,6,0
ENSMUSG00000118347,12,10,1,1,0,68,0,25,13,39,4,6,6,105,118,0,13,23
ENSMUSG00000118122,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0
ENSMUSG00002075971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000024347,0,2,0,0,0,0,0,30,15,26,92,32,74,0,0,0,65,4
ENSMUSG00000060275,5,16,4,25,77,104,41,45,32,74,14,20,11,69,46,92,54,113
